截	1734	jie2	100
朱	1733	zhu1	100
付	1727	fu4	100
醋	1726	cu4	100
呆	1723	dai1	100
撕	1717	si1	100
获	1713	huo4	100
朕	1710	zhen4	100
冥	1707	ming2	100
丝	1706	si1	100
轮	1706	lun2	100
河	1705	he2	100
炫	1703	xuan4	100
塔	1698	ta3	100
袁	1693	yuan2	100
喜	1692	xi3	100
魂	1689	hun2	100
挣	1687	zheng4	100
赔	1682	pei2	100
耳	1674	er3	100
撤	1672	che4	100
碧	1672	bi4	100
贪	1671	tan1	100
扛	1670	kang2	100
镇	1662	zhen4	100
肺	1660	fei4	100
祸	1657	huo4	100
果	1655	guo3	100
怀	1653	huai2	100
嚯	1648	huo4	100
刑	1648	xing2	100
拱	1647	gong3	100
顺	1646	shun4	100
器	1631	qi4	100
秋	1628	qiu1	100
孙	1621	sun1	100
巴	1619	ba1	100
捐	1615	juan1	100
摩	1608	mo2	100
屋	1605	wu1	100
沪	1604	hu4	100
猴	1602	hou2	100
夏	1600	xia4	100
龟	1600	gui1	100
挨	1251	ai2	80
耐	1597	nai4	100
仨	1594	sa1	100
争	1586	zheng1	100
肯	1585	ken3	100
歇	1582	xie1	100
板	1580	ban3	100
极	1577	ji2	100
案	1577	an4	100
扭	1573	niu3	100
观	1570	guan1	100
卸	1570	xie4	100
兼	1569	jian1	100
趟	1563	tang4	100
攻	1560	gong1	100
抖	1558	dou3	100
静	1557	jing4	100
旁	1556	pang2	100
稳	1553	wen3	100
董	1552	dong3	100
逢	1552	feng2	100
驾	1548	jia4	100
浅	1547	qian3	100
环	1545	huan2	100
申	1545	shen1	100
拒	1544	ju4	100
遇	1543	yu4	100
绑	1542	bang3	100
缩	1532	suo1	100
泰	1532	tai4	100
紫	1530	zi3	100
认	1529	ren4	100
贱	1528	jian4	100
串	1519	chuan4	100
痣	1518	zhi4	100
沙	1516	sha1	100
友	1516	you3	100
战	1514	zhan4	100
尼	1514	ni2	100
臀	1511	tun2	100
石	1245	shi2	99
丁	1508	ding1	100
股	1500	gu3	100
步	1498	bu4	100
档	1496	dang4	100
嘻	1489	xi1	100
鼻	1486	bi2	100
识	1481	shi2	100
叻	1481	le4	100
颇	1478	po1	100
限	1475	xian4	100
幅	1471	fu2	100
响	1465	xiang3	100
旅	1449	lv3	100
跨	1433	kua4	100
意	1432	yi4	100
崔	1432	cui1	100
侬	1428	nong2	100
扇	1169	shan4	60
威	1423	wei1	100
糕	1423	gao1	100
赛	1418	sai4	100
麻	1418	ma2	100
瓜	1415	gua1	100
拧	1414	ning3	100
室	1413	shi4	100
愣	1410	leng4	100
显	1407	xian3	100
尊	1406	zun1	100
寒	1404	han2	100
广	1398	guang3	100
品	1395	pin3	100
休	1394	xiu1	100
凹	1393	ao1	100
维	1392	wei2	100
裤	1391	ku4	100
嚼	1231	jiao2	100
娜	1216	na4	100
斜	1387	xie2	100
苏	1387	su1	100
免	1385	mian3	100
居	1379	ju1	100
餐	1378	can1	100
膏	1378	gao1	100
染	1376	ran3	100
轰	1373	hong1	100
唐	1373	tang2	100
幂	1370	mi4	100
婚	1367	hun1	100
摊	1366	tan1	100
瑕	1362	xia2	100
皂	1360	zao4	100
桶	1357	tong3	100
立	1354	li4	100
客	1353	ke4	100
状	1351	zhuang4	100
枕	1351	zhen3	100
闯	1350	chuang3	100
坟	1344	fen2	100
扶	1343	fu2	100
故	1343	gu4	100
尾	1342	wei3	100
千	1342	qian1	100
震	1342	zhen4	100
粽	1342	zong4	100
叹	1341	tan4	100
古	1338	gu3	100
灵	1333	ling2	100
堆	1330	dui1	100
恶	1330	e4	100
损	1326	sun3	100
呼	1322	hu1	100
琴	1321	qin2	100
虫	1319	chong2	100
展	1319	zhan3	100
善	1318	shan4	100
芙	1315	fu2	100
狮	1311	shi1	100
抗	1311	kang4	100
科	1309	ke1	100
松	1308	song1	100
徐	1308	xu2	100
乡	1307	xiang1	100
充	1307	chong1	100
嗒	1299	da1	100
曝	1251	bao4	100
拎	1295	lin1	100
须	1294	xu1	100
衫	1293	shan1	100
尖	1292	jian1	100
森	1292	sen1	100
艾	1080	ai4	100
膜	1288	mo2	100
晴	1284	qing2	100
婊	1277	biao3	100
衣	1275	yi1	100
棋	1264	qi2	100
迟	1263	chi2	100
酥	1262	su1	100
章	1260	zhang1	100
僧	1259	seng1	100
产	1259	chan3	100
竖	1258	shu4	100
闷	1097	men4	50
兄	1256	xiong1	100
聚	1253	ju4	100
娇	1252	jiao1	100
扎	0	za1	0
宋	1239	song4	100
尚	1235	shang4	100
依	1231	yi1	100
瞄	1230	miao2	100
旺	1230	wang4	100
妙	1228	miao4	100
甘	1227	gan1	100
啾	1227	jiu1	100
膘	1227	biao1	100
田	1224	tian2	100
噜	1222	lu1	100
悬	1216	xuan2	100
距	1216	ju4	100
己	1212	ji3	100
青	1210	qing1	100
郎	1207	lang2	100
糟	1206	zao1	100
雅	1203	ya3	100
惯	1202	guan4	100
唷	1200	yo1	100
噻	1197	sai1	100
麦	1192	mai4	100
侃	1187	kan3	100
钓	1186	diao4	100
罢	1184	ba4	100
京	1184	jing1	100
添	1174	tian1	100
丹	1174	dan1	100
曲	1172	qu3	100
仇	974	chou2	100
扁	962	bian3	100
芯	1168	xin1	100
许	1167	xu3	100
赖	1167	lai4	100
音	1165	yin1	100
葱	1164	cong1	100
丸	1162	wan2	100
搁	1159	ge1	100
莎	960	sha1	100
揪	1150	jiu1	100
榜	1147	bang3	100
遛	1145	liu4	100
宰	1138	zai3	100
祭	914	ji4	100
赏	1131	shang3	100
谷	1130	gu3	100
闷	1097	men1	50
赐	1124	ci4	100
黏	1121	nian2	100
腹	1119	fu4	100
桌	1113	zhuo1	100
蜜	1112	mi4	100
消	1110	xiao1	100
勺	1109	shao2	100
辞	1107	ci2	100
江	1106	jiang1	100
丫	1100	ya1	100
兵	1100	bing1	100
裙	1099	qun2	100
饮	1095	yin3	100
蝶	1095	die2	100
蔡	1094	cai4	100
侧	1093	ce4	100
告	1092	gao4	100
寺	1090	si4	100
仙	1089	xian1	100
甲	1087	jia3	100
赴	1087	fu4	100
角	1084	jiao3	100
钗	1083	chai1	100
薛	1081	xue1	100
止	1081	zhi3	100
磕	1076	ke1	100
港	1076	gang3	100
曹	1075	cao2	100
崽	1073	zai3	100
评	1072	ping2	100
坎	1072	kan3	100
巾	1072	jin1	100
勾	1071	gou1	100
窗	1071	chuang1	100
罐	1066	guan4	100
斗	1051	dou4	95
咖	1058	ka1	100
陆	900	lu4	100
凡	1048	fan2	100
继	1048	ji4	100
刻	1044	ke4	100
保	1041	bao3	100
厄	1041	e4	100
蕾	1041	lei3	100
抬	1039	tai2	100
驻	1039	zhu4	100
弟	1038	di4	100
喘	1036	chuan3	100
壮	1036	zhuang4	100
皱	1033	zhou4	100
喇	1033	la3	100
蒙	993	meng2	50
唰	1029	shua1	100
格	1026	ge2	100
附	1026	fu4	100
失	1022	shi1	100
暗	1016	an4	100
野	1016	ye3	100
橙	1014	cheng2	100
裸	1013	luo3	100
蘸	1011	zhan4	100
桑	1011	sang1	100
嘉	1010	jia1	100
沟	1009	gou1	100
民	1006	min2	100
厂	1005	chang3	100
袋	1004	dai4	100
拨	1002	bo1	100
疤	1002	ba1	100
靴	1000	xue1	100
园	993	yuan2	100
涅	993	nie4	100
弃	987	qi4	100
汁	983	zhi1	100
列	982	lie4	100
梨	982	li2	100
灌	981	guan4	100
净	980	jing4	100
温	979	wen1	100
批	975	pi1	100
互	974	hu4	100
罩	972	zhao4	100
尔	971	er3	100
帐	970	zhang4	100
圣	969	sheng4	100
馅	969	xian4	100
柜	969	gui4	100
粪	968	fen4	100
挫	968	cuo4	100
曼	968	man4	100
肝	967	gan1	100
然	965	ran2	100
梁	965	liang2	100
铅	853	qian1	100
披	964	pi1	100
邪	961	xie2	100
支	954	zhi1	100
蒙	993	meng1	50
翔	952	xiang2	100
肩	951	jian1	100
液	949	ye4	100
掏	945	tao1	100
末	942	mo4	100
院	936	yuan4	100
杠	936	gang4	100
姜	935	jiang1	100
谨	934	jin3	100
瓦	932	wa3	100
扮	929	ban4	100
焦	927	jiao1	100
湾	925	wan1	100
堂	921	tang2	100
智	918	zhi4	100
湘	918	xiang1	100
钟	913	zhong1	100
辆	912	liang4	100
唠	922	lao4	100
联	909	lian2	100
瞪	907	deng4	100
传	868	zhuan4	5
项	902	xiang4	100
壶	900	hu2	100
奇	899	qi2	100
枚	895	mei2	100
兮	894	xi1	100
颜	894	yan2	100
薇	892	wei1	100
术	889	shu4	100
镜	888	jing4	100
拐	885	guai3	100
兜	881	dou1	100
俄	875	e2	100
围	872	wei2	100
优	871	you1	100
核	829	he2	100
贺	867	he4	100
景	867	jing3	100
余	865	yu2	100
崩	862	beng1	100
工	862	gong1	100
剥	862	bao1	70
吞	861	tun1	100
盗	861	dao4	100
窄	860	zhai3	100
军	855	jun1	100
当	845	dang4	1
携	854	xie2	100
痴	853	chi1	100
影	850	ying3	100
煲	849	bao1	100
待	797	dai1	10
舌	840	she2	100
衰	839	shuai1	100
骨	837	gu3	100
创	788	chuang4	100
划	834	hua2	100
礼	833	li3	100
裹	833	guo3	100
饶	832	rao2	100
顿	831	dun4	100
鼠	830	shu3	100
砂	825	sha1	100
盆	823	pen2	100
恕	821	shu4	100
搅	819	jiao3	100
专	819	zhuan1	100
拦	817	lan2	100
浪	816	lang4	100
卯	816	mao3	100
鲜	784	xian1	100
菊	810	ju2	100
沈	809	shen3	100
判	808	pan4	100
引	804	yin3	100
制	802	zhi4	100
复	802	fu4	100
磅	763	bang4	100
彩	798	cai3	100
族	797	zu2	100
稿	796	gao3	100
漫	794	man4	100
摁	792	en4	100
绛	792	jiang4	100
伊	790	yi1	100
靓	737	liang4	100
郝	787	hao3	100
切	794	qie4	10
削	715	xiao1	100
脉	780	mai4	100
叉	847	cha1	100
妮	777	ni1	100
标	773	biao1	100
禁	712	jin4	100
鹅	770	e2	100
哔	769	bi4	100
颤	768	chan4	100
乔	767	qiao2	100
睁	767	zheng1	100
梳	766	shu1	100
思	765	si1	100
舒	761	shu1	100
凸	760	tu1	100
移	759	yi2	100
框	759	kuang4	100
泼	758	po1	100
邓	757	deng4	100
陷	757	xian4	100
俗	757	su2	100
恰	756	qia4	100
阴	753	yin1	100
扇	779	shan1	40
碟	753	die2	100
患	753	huan4	100
帽	751	mao4	100
柳	748	liu3	100
欸	730	ei2	100
斩	747	zhan3	100
忌	742	ji4	100
鲍	741	bao4	100
侯	740	hou2	100
熏	736	xun1	100
彭	735	peng2	100
册	734	ce4	100
邀	733	yao1	100
晾	732	liang4	100
掌	731	zhang3	100
玉	725	yu4	100
弦	725	xian2	100
楞	721	leng2	100
业	721	ye4	100
汇	720	hui4	100
社	718	she4	100
塌	716	ta1	100
骆	716	luo4	100
暴	712	bao4	100
吨	712	dun1	100
坡	711	po1	100
懵	710	meng3	100
雕	710	diao1	100
蒜	710	suan4	100
财	709	cai2	100
赠	709	zeng4	100
持	707	chi2	100
怨	707	yuan4	100
涮	707	shuan4	100
墨	706	mo4	100
注	706	zhu4	100
庙	705	miao4	100
斑	704	ban1	100
宁	681	ning2	100
呲	699	ci1	100
吉	699	ji2	100
券	698	quan4	100
迎	696	ying2	100
玻	696	bo1	100
筋	695	jin1	100
霍	695	huo4	100
嗑	695	ke4	100
视	694	shi4	100
洒	693	sa3	100
禅	680	chan2	100
译	692	yi4	100
夫	691	fu1	100
铲	688	chan3	100
柴	688	chai2	100
蒋	688	jiang3	100
悟	687	wu4	100
兰	686	lan2	100
茬	685	cha2	100
漆	684	qi1	100
恤	684	xu4	100
华	683	hua2	100
垮	683	kua3	100
孤	680	gu1	100
箭	680	jian4	100
屯	680	tun2	100
呛	731	qiang4	90
种	719	zhong3	5
普	678	pu3	100
英	678	ying1	100
州	677	zhou1	100
志	677	zhi4	100
商	676	shang1	100
糊	647	hu2	100
厅	673	ting1	100
拣	673	jian3	100
逮	0	dai4	0
詹	669	zhan1	100
私	668	si1	100
浇	667	jiao1	100
腚	667	ding4	100
户	666	hu4	100
独	663	du2	100
脆	662	cui4	100
瞒	661	man2	100
蒂	660	di4	100
壹	659	yi1	100
徒	658	tu2	100
胎	657	tai1	100
岗	666	gang3	100
世	654	shi4	100
简	654	jian3	100
佬	653	lao3	100
锤	652	chui2	100
亚	651	ya4	100
蛆	650	qu1	100
嘚	649	de1	100
唇	648	chun2	100
捶	648	chui2	100
乜	692	mie1	90
增	647	zeng1	100
载	670	zai4	95
县	645	xian4	100
忧	645	you1	100
仿	645	fang3	100
漂	0	piao4	0
葬	644	zang4	100
权	644	quan2	100
龚	643	gong1	100
羞	642	xiu1	100
劫	640	jie2	100
童	640	tong2	100
希	639	xi1	100
蹬	638	deng1	100
癖	638	pi3	100
尤	637	you2	100
职	635	zhi2	100
瘫	633	tan1	100
粒	633	li4	100
渡	632	du4	100
绣	630	xiu4	100
尝	628	chang2	100
欺	626	qi1	100
敌	625	di2	100
毕	625	bi4	100
梅	624	mei2	100
铊	645	ta1	95
实	622	shi2	100
形	621	xing2	100
腐	621	fu3	100
杂	618	za2	100
仗	616	zhang4	100
藕	616	ou3	100
差	623	cha1	3
撮	618	cuo1	100
讯	615	xun4	100
墓	612	mu4	100
萱	610	xuan1	100
浮	609	fu2	100
哉	608	zai1	100
源	604	yuan2	100
堡	603	bao3	100
织	600	zhi1	100
籽	600	zi3	100
系	579	ji4	5
腔	598	qiang1	100
卡	545	qia3	5
喃	593	nan2	100
扬	591	yang2	100
备	591	bei4	100
雄	590	xiong2	100
眠	588	mian2	100
牢	588	lao2	100
萨	588	sa4	100
量	544	liang4	10
吱	535	zhi1	100
迈	586	mai4	100
采	529	cai3	100
焖	581	men4	100
严	580	yan2	100
奏	580	zou4	100
续	580	xu4	100
雀	523	que4	100
沃	579	wo4	100
呈	576	cheng2	100
押	576	ya1	100
箱	576	xiang1	100
钉	517	ding1	100
冯	573	feng2	100
菌	508	jun1	100
购	570	gou4	100
倩	570	qian4	100
功	568	gong1	100
愈	567	yu4	100
憨	567	han1	100
脖	566	bo2	100
嫖	564	piao2	100
川	563	chuan1	100
鹿	562	lu4	100
嗦	561	suo1	100
窜	560	cuan4	100
撅	560	jue1	100
樱	560	ying1	100
皇	559	huang2	100
邦	559	bang1	100
镐	558	gao3	100
忆	550	yi4	100
挽	549	wan3	100
讨	548	tao3	100
栽	548	zai1	100
庆	547	qing4	100
纪	503	ji4	100
胶	545	jiao1	100
敬	541	jing4	100
润	541	run4	100
永	541	yong3	100
咒	539	zhou4	100
棍	536	gun4	100
袭	536	xi2	100
井	533	jing3	100
俊	533	jun4	100
噎	533	ye1	100
嘭	533	peng1	100
陶	530	tao2	100
厝	529	cuo4	100
嗅	528	xiu4	100
痰	528	tan2	100
乌	527	wu1	100
险	524	xian3	100
甭	524	beng2	100
俾	523	bi3	100
邱	522	qiu1	100
钢	521	gang1	100
坤	519	kun1	100
碳	519	tan4	100
贾	496	jia3	100
伸	513	shen1	100
孟	513	meng4	100
鼓	513	gu3	100
贝	513	bei4	100
缓	511	huan3	100
蚝	511	hao2	100
咽	510	yan4	100
纵	510	zong4	100
卒	510	zu2	100
葛	491	ge3	100
裂	507	lie4	100
钙	505	gai4	100
翅	504	chi4	100
轴	484	zhou2	100
耗	497	hao4	100
嚷	478	rang3	95
棵	497	ke1	100
彼	495	bi3	100
挪	494	nuo2	100
始	494	shi3	100
皿	492	min3	100
肚	474	du4	100
冬	490	dong1	100
洋	488	yang2	100
苗	487	miao2	100
空	473	kong4	5
袜	487	wa4	100
纳	486	na4	100
茧	486	jian3	100
啤	486	pi2	100
暂	485	zan4	100
妥	485	tuo3	100
盲	484	mang2	100
误	484	wu4	100
发	463	fa4	1
浴	483	yu4	100
勇	482	yong3	100
孽	482	nie4	100
枉	482	wang3	100
峰	479	feng1	100
父	478	fu4	100
汉	478	han4	100
晏	478	yan4	100
盛	462	cheng2	90
研	478	yan2	100
库	477	ku4	100
榛	477	zhen1	100
叽	475	ji1	100
噔	475	deng1	100
陌	475	mo4	100
吒	473	zha1	100
眯	459	mi1	100
护	472	hu4	100
闭	472	bi4	100
撩	452	liao1	95
俞	471	yu2	100
捎	471	shao1	100
垵	471	an1	100
抵	470	di3	100
莲	470	lian2	100
番	450	fan1	100
冤	469	yuan1	100
臣	468	chen2	100
椒	468	jiao1	100
獒	467	ao2	100
烙	423	lao4	100
仓	464	cang1	100
朗	464	lang3	100
义	463	yi4	100
尸	462	shi1	100
辛	461	xin1	100
差	416	chai1	2
缝	399	feng2	50
缝	399	feng4	50
煞	459	sha4	100
胆	459	dan3	100
枣	459	zao3	100
稀	458	xi1	100
途	458	tu2	100
晨	457	chen2	100
仁	457	ren2	100
熄	455	xi1	100
庄	454	zhuang1	100
菲	396	fei1	100
秃	452	tu1	100
乙	451	yi3	100
临	450	lin2	100
嗔	450	chen1	100
婶	449	shen3	100
灸	449	jiu3	100
鲁	448	lu3	100
宴	447	yan4	100
币	445	bi4	100
速	444	su4	100
索	443	suo3	100
佳	443	jia1	100
姬	442	ji1	100
咕	442	gu1	100
返	441	fan3	100
禾	438	he2	100
执	437	zhi2	100
链	437	lian4	100
誓	437	shi4	100
巷	393	xiang4	100
喳	385	zha1	100
密	435	mi4	100
瓷	435	ci2	100
绘	435	hui4	100
恃	433	shi4	100
吕	432	lv3	100
仲	432	zhong4	100
探	431	tan4	100
背	383	bei4	5
哀	426	ai1	100
铝	425	lv3	100
乎	424	hu1	100
蛙	424	wa1	100
置	423	zhi4	100
氪	423	ke4	100
掀	422	xian1	100
埃	422	ai1	100
芊	422	qian1	100
裆	421	dang1	100
镁	421	mei3	100
卢	418	lu2	100
兑	418	dui4	100
洲	417	zhou1	100
暮	417	mu4	100
阔	417	kuo4	100
谜	417	mi2	100
间	380	jian4	5
昏	415	hun1	100
谓	415	wei4	100
承	414	cheng2	100
忠	414	zhong1	100
潜	413	qian2	100
瞟	412	piao3	100
驼	411	tuo2	100
欢	410	huan1	100
巫	409	wu1	100
悔	409	hui3	100
诚	407	cheng2	100
崴	407	wai3	100
帖	380	tie4	4
分	379	fen4	1
毙	406	bi4	100
涩	405	se4	100
轶	404	yi4	100
递	402	di4	100
舍	378	she3	50
棉	402	mian2	100
舍	378	she4	50
霸	399	ba4	100
剥	370	bo1	30
率	368	shuai4	5
鹰	398	ying1	100
挑	363	tiao3	5
嘀	397	di2	100
祛	395	qu1	100
舟	394	zhou1	100
鞭	393	bian1	100
瘾	393	yin3	100
黎	391	li2	100
亭	391	ting2	100
阉	391	yan1	100
荼	391	tu2	100
呕	388	ou3	100
顾	386	gu4	100
雇	386	gu4	100
泡	360	pao1	4
质	385	zhi4	100
镶	385	xiang1	100
坊	337	fang1	95
颈	335	jing3	100
剂	382	ji4	100
渴	382	ke3	100
昨	381	zuo2	100
撇	328	pie3	100
淋	325	lin2	100
叮	378	ding1	100
姚	377	yao2	100
御	375	yu4	100
蛤	374	ha2	100
乍	374	zha4	100
谎	374	huang3	100
阳	373	yang2	100
嗳	324	ai3	95
荤	372	hun1	100
忽	371	hu1	100
账	371	zhang4	100
枝	370	zhi1	100
倔	322	jue4	95
揣	322	chuai1	100
桃	369	tao2	100
捷	369	jie2	100
揭	368	jie1	100
勤	368	qin2	100
靡	316	mi3	95
畔	367	pan4	100
荡	367	dang4	100
嗝	367	ge2	100
薪	366	xin1	100
腌	316	yan1	100
嘟	365	du1	100
奉	364	feng4	100
孝	364	xiao4	100
桩	363	zhuang1	100
挨	313	ai1	20
售	363	shou4	100
拳	362	quan2	100
犊	362	du2	100
徕	362	lai2	100
溅	361	jian4	100
助	360	zhu4	100
铜	360	tong2	100
兹	309	zi1	100
泯	360	min3	100
盾	359	dun4	100
措	358	cuo4	100
焉	357	yan1	100
悦	357	yue4	100
夺	356	duo2	100
伦	356	lun2	100
诸	355	zhu1	100
瑞	355	rui4	100
萧	354	xiao1	100
宜	354	yi2	100
跶	354	da5	100
拾	352	shi2	100
健	352	jian4	100
珠	351	zhu1	100
凤	350	feng4	100
揽	350	lan3	100
圭	350	gui1	100
弓	349	gong1	100
池	349	chi2	100
诛	348	zhu1	100
境	346	jing4	100
钩	346	gou1	100
谦	346	qian1	100
阅	345	yue4	100
莪	345	e2	100
匿	344	ni4	100
审	343	shen3	100
隆	343	long2	100
渤	343	bo2	100
妾	342	qie4	100
渝	342	yu2	100
硅	341	gui1	100
咻	340	xiu1	100
叭	339	ba1	100
触	338	chu4	100
喏	338	nuo4	100
缸	338	gang1	100
囤	0	dun4	0
谭	336	tan2	100
嚓	335	ca1	100
旗	334	qi2	100
窦	334	dou4	100
颠	334	dian1	100
莱	334	lai2	100
孩	333	hai2	100
嗡	332	weng1	100
哑	331	ya3	100
裁	331	cai2	100
亡	329	wang2	100
计	329	ji4	100
淌	328	tang3	100
吆	327	yao1	100
危	326	wei1	100
硕	326	shuo4	100
囤	609	tun2	100
踏	315	ta4	100
荣	325	rong2	100
泉	324	quan2	100
淹	324	yan1	100
称	0	chen4	0
卵	323	luan3	100
钵	323	bo1	100
谣	323	yao2	100
债	322	zhai4	100
恒	322	heng2	100
嚎	321	hao2	100
肠	321	chang2	100
拟	320	ni3	100
拴	320	shuan1	100
垂	319	chui2	100
伏	319	fu2	100
撬	319	qiao4	100
妃	319	fei1	100
恐	318	kong3	100
媛	318	yuan2	100
藏	298	zang4	5
哗	576	hua1	100
矗	316	chu4	100
晓	315	xiao3	100
搏	315	bo2	100
抡	314	lun1	100
睿	314	rui4	100
哗	0	hua2	0
颁	313	ban1	100
程	312	cheng2	100
刨	0	bao4	0
筒	312	tong3	100
扳	310	ban1	100
鸣	309	ming2	100
刨	555	pao2	100
娟	307	juan1	100
搽	307	cha2	100
眨	306	zha3	100
目	306	mu4	100
作	272	zuo1	5
拷	306	kao3	100
彪	306	biao1	100
奔	260	ben4	4
恁	306	nen4	100
绳	305	sheng2	100
脾	305	pi2	100
校	273	xiao4	100
遂	259	sui4	100
姆	304	mu3	100
蒽	304	en1	100
涌	303	yong3	100
洁	303	jie2	100
扎	0	zha2	0
妻	302	qi1	100
翼	301	yi4	100
迁	301	qian1	100
姨	299	yi2	100
秦	299	qin2	100
柯	298	ke1	100
序	298	xu4	100
兴	252	xing4	90
卷	250	juan4	5
异	297	yi4	100
束	297	shu4	100
康	296	kang1	100
嗓	296	sang3	100
觅	295	mi4	100
篮	295	lan2	100
营	294	ying2	100
镑	294	bang4	100
汀	294	ting1	100
谱	293	pu3	100
俏	292	qiao4	100
掺	292	chan1	100
珊	292	shan1	100
螨	292	man3	100
贫	291	pin2	100
傍	291	bang4	100
司	290	si1	100
崖	290	ya2	100
芭	290	ba1	100
嘣	289	beng1	100
叁	289	san1	100
豹	288	bao4	100
献	288	xian4	100
应	249	ying4	5
冠	246	guan1	50
辨	287	bian4	100
兆	287	zhao4	100
瘪	285	bie3	100
枯	285	ku1	100
芮	285	rui4	100
犹	284	you2	100
舰	284	jian4	100
誉	284	yu4	100
蜡	284	la4	100
涛	284	tao1	100
僵	283	jiang1	100
阵	282	zhen4	100
府	280	fu3	100
坛	280	tan2	100
辫	280	bian4	100
煨	280	wei1	100
吡	280	bi3	100
幸	279	xing4	100
栋	278	dong4	100
冠	246	guan4	50
呱	242	gua1	95
瑛	278	ying1	100
努	277	nu3	100
赫	277	he4	100
椅	276	yi3	100
袄	276	ao3	100
氏	276	shi4	100
玛	275	ma3	100
痨	275	lao2	100
晋	273	jin4	100
氧	273	yang3	100
吽	273	hong1	100
武	272	wu3	100
累	0	lei2	0
瘟	272	wen1	100
矬	272	cuo2	100
卫	271	wei4	100
俱	271	ju4	100
坠	270	zhui4	100
蜀	270	shu3	100
捣	270	dao3	100
柚	270	you4	100
辱	269	ru3	100
吟	269	yin2	100
轩	269	xuan1	100
肖	268	xiao1	100
渐	268	jian4	100
廖	268	liao4	100
竹	267	zhu2	100
柔	266	rou2	100
奴	265	nu2	100
祖	265	zu3	100
棕	265	zong1	100
咚	264	dong1	100
洪	264	hong2	100
泛	263	fan4	100
斋	263	zhai1	100
浑	262	hun2	100
眉	261	mei2	100
穴	260	xue2	100
卿	260	qing1	100
燥	260	zao4	100
佑	260	you4	100
刹	248	sha1	100
尘	259	chen2	100
叨	0	tao1	0
教	224	jiao4	1
迪	258	di2	100
雌	256	ci2	100
姿	256	zi1	100
馊	256	sou1	100
沿	255	yan2	100
栏	255	lan2	100
席	255	xi2	100
确	255	que4	100
胯	255	kua4	100
擤	255	xing3	100
嗖	254	sou1	100
燕	254	yan4	100
耙	223	ba4	95
逾	254	yu2	100
杆	216	gan1	50
训	251	xun4	100
咿	251	yi1	100
默	250	mo4	100
杆	216	gan3	50
焗	250	ju2	100
摞	249	luo4	100
捋	210	lv3	90
炕	249	kang4	100
奸	249	jian1	100
避	248	bi4	100
贰	248	er4	100
缁	248	zi1	100
伯	210	bo2	100
辟	197	bi4	95
汝	245	ru3	100
厌	245	yan4	100
颓	243	tui2	100
殿	242	dian4	100
隐	242	yin3	100
哨	242	shao4	100
掂	242	dian1	100
宣	242	xuan1	100
棱	198	leng2	100
绷	181	beng1	95
馍	242	mo2	100
绮	242	qi3	100
荒	241	huang1	100
驱	241	qu1	100
掖	241	ye4	100
殇	241	shang1	100
荷	181	he2	95
魏	240	wei4	100
豪	240	hao2	100
淇	240	qi2	100
糙	239	cao1	100
妍	239	yan2	100
砰	238	peng1	100
砌	238	qi4	100
瑜	238	yu2	100
翁	237	weng1	100
瘸	237	que2	100
飙	237	biao1	100
畅	237	chang4	100
预	237	yu4	100
腮	236	sai1	100
宇	236	yu3	100
蛹	236	yong3	100
矫	178	jiao3	95
施	235	shi1	100
唬	235	hu3	100
袅	235	niao3	100
糯	234	nuo4	100
参	233	can1	100
辩	233	bian4	100
嫂	233	sao3	100
艘	232	sou1	100
阮	232	ruan3	100
拥	232	yong1	100
癣	232	xuan3	100
嬴	231	ying2	100
倾	231	qing1	100
扩	231	kuo4	100
落	169	la4	3
挥	230	hui1	100
豁	230	huo1	100
啷	230	lang1	100
楚	229	chu3	100
莉	229	li4	100
遁	228	dun4	100
厮	228	si1	100
滩	228	tan1	100
潭	228	tan2	100
辽	227	liao2	100
唤	226	huan4	100
例	226	li4	100
貂	226	diao1	100
玄	225	xuan2	100
泄	225	xie4	100
歼	225	jian1	100
宥	225	you4	100
噌	223	ceng1	100
卜	174	bu3	100
脂	223	zhi1	100
叉	0	cha3	0
积	221	ji1	100
刁	221	diao1	100
醇	221	chun2	100
幺	221	yao1	100
卦	220	gua4	100
纱	220	sha1	100
蚊	220	wen2	100
隋	220	sui2	100
痕	219	hen2	100
鳖	219	bie1	100
颂	218	song4	100
齁	218	hou1	100
玮	218	wei3	100
霉	217	mei2	100
宿	167	su4	100
馕	167	nang2	100
栓	216	shuan1	100
炝	216	qiang4	100
珂	216	ke1	100
裱	215	biao3	100
苯	215	ben3	100
厨	214	chu2	100
筐	214	kuang1	100
寂	213	ji4	100
寨	213	zhai4	100
铰	212	jiao3	100
岭	211	ling3	100
享	211	xiang3	100
濯	211	zhuo2	100
璐	210	lu4	100
囊	209	nang2	100
瓣	209	ban4	100
籍	209	ji2	100
映	209	ying4	100
符	208	fu2	100
钻	156	zuan4	5
煤	208	mei2	100
幼	208	you4	100
蔫	208	nian1	100
势	207	shi4	100
呷	207	xia1	100
怡	207	yi2	100
辈	206	bei4	100
斌	206	bin1	100
蛊	205	gu3	100
激	205	ji1	100
韵	205	yun4	100
胀	205	zhang4	100
佟	205	tong2	100
奕	205	yi4	100
酿	204	niang4	100
歉	204	qian4	100
衬	204	chen4	100
突	202	tu1	100
覆	202	fu4	100
访	202	fang3	100
埸	202	yi4	100
仪	201	yi2	100
士	201	shi4	100
弗	201	fu2	100
浩	200	hao4	100
谋	200	mou2	100
掩	199	yan3	100
